"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-18","87","96","79"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-19","82","93","78"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-20","83","91","78"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-21","79","83","72"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-22","80","87","75"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-23","83",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-24","85","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-25","87","97","77"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-26","88",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-27","87",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-28","89","100",
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-29","86","96","75"
"IN023351400","LUCKNOW AMAUSI, IN","1987-09-30","87","99","76"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-01","85","99","73"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-02","85","97","74"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-03","85","96","73"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-04","81",,
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-05","79","93","69"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-06","82","95","70"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-07","83","95",
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-08","77","95","68"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-09","81","94","69"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-10","84","94","71"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-11","84","96","70"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-12","88","98",
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-13","86","98","71"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-14","83",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-15","86","97",
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-16","80","93","69"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-17","75","82",
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-18","74","81",
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-19","71","76","67"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-20","73","83","64"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-21","72","83","60"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-22","71","86","59"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-23","72","87","59"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-24","73","88","61"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-25","73","88","62"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-26","73","88","62"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-27","73","88","62"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-28","76","90","64"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-29","77","91","65"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-30","77","90","65"
"IN023351400","LUCKNOW AMAUSI, IN","1987-10-31","74","90","69"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-01","75","89","64"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-02","73","89","57"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-04","72","88","58"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-05","69","86","59"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-06","69","86","57"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-07","72","86","55"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-08","67","86",
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-09","70","87","56"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-10","70","87","56"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-11","72","87","57"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-12","72","86","57"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-13","71","85","58"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-14","69","89","58"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-15","69","88",
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-16","70","86","54"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-17","70","87","52"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-19","70","83",
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-20","65","85","53"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-21","64","83","52"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-22","63","82","49"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-23","64","84","51"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-24","63","82","49"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-26","64","83","48"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-27","66","84","51"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-28","67","82","51"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-29","62","81","49"
"IN023351400","LUCKNOW AMAUSI, IN","1987-11-30","59","80","49"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-01","61","83",
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-02","64","83","47"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-03","65","83","49"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-04","68","83",
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-05","60","74","46"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-06","54","74","39"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-07","60","77","40"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-08","59","76","43"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-10","63","79","46"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-11","67","78",
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-12","60","65",
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-13","62","71","52"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-14","59","72","47"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-15","62",,
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-16","61","72",
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-17","59","74","47"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-18","62","76","49"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-19","58",,"45"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-21","68","78","48"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-22","65","78","51"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-23","63","78",
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-24","56","74","47"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-25","60","76","44"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-26","60","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-27","59","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-28","59",,"45"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-29","59","74","35"
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-30","63",,
"IN023351400","LUCKNOW AMAUSI, IN","1987-12-31","60",,"43"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-02","59","74","44"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-03","59","72","44"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-04","62","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-05","62","76","42"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-06","64","75","52"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-07","64","76","48"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-08","60","74","47"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-09","60","74","47"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-10","58","76","46"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-11","62","78","48"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-12","60","70","51"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-13","58","71","47"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-14","66","76","49"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-15","60","77","50"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-16","58","75","50"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-17","60","74","44"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-18","62","76","45"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-19","58","75","44"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-20","58",,"43"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-21","63","78","44"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-22","64","79",
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-23","62","78",
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-24","62","76","46"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-25","63",,"44"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-26","65","71",
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-27","55","72","41"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-28","57","75","41"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-29","62","78","47"
"IN023351400","LUCKNOW AMAUSI, IN","1988-01-30","67","76","45"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-01","59","78","46"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-02","60","76","44"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-03","63",,"48"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-04","65","78",
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-05","64",,"49"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-06","66","83","47"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-07","60","83","47"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-08","72","85","49"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-09","65","86",
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-10","67","86","51"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-11","69","86","51"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-12","69",,"56"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-13","68","83","57"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-14","64","75","57"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-15","65","77","53"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-16","62","75",
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-17","66","78","50"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-18","71","80","52"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-19","63","79","47"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-20","61","81","49"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-21","67","83","53"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-23","68","80","61"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-24","68","79",
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-25","69","79","49"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-26","63","83",
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-27","70",,"52"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-28","72","85","58"
"IN023351400","LUCKNOW AMAUSI, IN","1988-02-29","69",,"60"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-01","73",,"60"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-04","74","87",
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-05","74","90","55"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-07","75","94",
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-08","74","89","62"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-09","77","89","63"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-10","81","90","60"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-11","72","85","64"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-12","74","86","64"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-13","73","85",
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-14","71","82","57"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-15","72","88","52"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-16","76","93","56"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-18","79","92","64"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-19","72",,
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-20","65",,
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-21","76","88","55"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-22","74","90","53"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-23","78","94","55"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-24","80","96",
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-26","83",,"64"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-27","80","92","65"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-28","74","88","58"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-29","80","95","58"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-30","85",,"62"
"IN023351400","LUCKNOW AMAUSI, IN","1988-03-31","85","98",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-01","83","98",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-02","86","101","63"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-04","82","106",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-05","87","106","65"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-06","88","103","70"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-07","83","103",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-08","87","101","67"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-09","90","103",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-10","93","105","68"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-11","94",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-12","90","108",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-13","92",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-14","92","107","73"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-15","88","106","70"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-16","89","102",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-17","87","98","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-18","84","95",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-19","87","99",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-20","81","93","68"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-21","86","98","69"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-22","89","103","72"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-23","92",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-24","87","97",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-25","82","100",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-26","84","97","68"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-27","88","103","74"
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-28","89","103",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-29","85","99",
"IN023351400","LUCKNOW AMAUSI, IN","1988-04-30","89","103","73"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-01","91","106","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-02","80","89","72"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-03","85","98",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-04","87","100","71"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-05","91","104","74"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-06","88","101","72"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-07","91","102","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-08","92","105","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-09","95","110","75"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-10","95","110","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-11","98","112","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-12","95","112","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-13","96",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-14","89","97","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-15","89","99","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-16","91","101","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-17","89","101",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-18","87","96",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-19","90","100","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-20","92","105","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-21","94","106","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-22","94","107","82"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-23","96","109","83"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-24","96","108","86"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-25","99","113","87"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-26","101","114","87"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-27","100","114",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-28","102","112","89"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-29","102","114",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-30","93",,"84"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-31","91","106",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-01","87","97","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-02","90","102","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-03","94","105",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-04","97","110","83"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-05","92","105","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-06","92","105","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-07","94","106","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-08","94","108","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-09","94","106","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-10","94","102","85"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-11","92","103","82"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-12","94","102","83"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-13","90","99",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-14","90","100","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-15","89","100",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-16","90","103","74"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-17","90","100","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-18","86","95","72"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-19","91","99","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-20","91","102","83"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-21","90","98",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-22","84","91","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-23","89","97",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-24","85",,
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-25","94","100","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-26","87","92","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-27","87","97","82"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-28","81","86","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-02","82",,
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-03","83","90","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-04","83","91","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-05","84","87","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-06","80","88",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-07","84",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-09","88","93",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-10","80","92",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-11","86","94","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-12","80","84",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-13","81",,"70"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-15","85","89","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-16","83",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-18","87","93","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-19","86","91","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-22","87","93","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-23","87","95","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-24","81","91","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-25","83","91","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-26","82","89","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-27","84","90","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-28","84","91","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-29","87","94","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-30","85","95",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-31","83","89",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-01","80","85","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-02","83","90",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-03","86",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-04","84",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-05","87","93","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-06","87","93","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-07","85","87","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-08","82",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-09","82","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-10","80","82","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-12","81",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-13","80","85",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-14","79","83",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-15","83",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-16","86","92","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-17","84","92",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-18","82","92","79"
